raceId,driverId,constructorId,number,position,q1,q2,q3
869,1,1,4,8,1:16.221,1:37.365,1:44.186
869,8,208,9,10,1:15.693,1:39.729,1:45.811
870,1,1,4,1,1:21.794,1:21.060,1:20.953
870,154,208,10,2,1:22.755,1:21.657,1:21.366
870,20,9,1,3,1:22.948,1:21.407,1:21.416
870,18,1,3,4,1:22.028,1:21.618,1:21.583
870,8,208,9,5,1:22.234,1:21.583,1:21.730
870,4,6,5,6,1:22.095,1:21.598,1:21.844
870,13,6,6,7,1:22.203,1:21.534,1:21.900
870,813,3,18,8,1:22.475,1:21.504,1:21.939
870,807,10,12,10,1:22.176,1:21.653,1:22.847
871,18,1,3,1,1:49.250,1:47.654,1:47.573
871,155,15,14,2,1:49.686,1:48.569,1:47.871
871,813,3,18,3,1:48.993,1:48.780,1:47.893
871,8,208,9,4,1:49.546,1:48.414,1:48.205
871,815,15,15,5,1:49.642,1:47.980,1:48.219
871,4,6,5,6,1:49.401,1:48.598,1:48.313
871,1,1,4,8,1:49.605,1:48.563,1:48.394
871,154,208,10,9,1:50.126,1:48.714,1:48.538
872,1,1,4,1,1:24.211,1:24.394,1:24.010
872,18,1,3,2,1:24.672,1:24.255,1:24.133
872,13,6,6,3,1:24.882,1:24.505,1:24.247
872,20,9,1,6,1:25.011,1:24.687,1:24.802
872,3,131,8,7,1:24.689,1:24.515,1:24.833
872,8,208,9,8,1:25.151,1:24.742,1:24.855
872,155,15,14,9,1:25.317,1:24.683,1:25.109
872,4,6,5,10,1:24.175,1:24.242,1:25.678
873,1,1,4,1,1:48.285,1:46.665,1:46.362
873,813,3,18,2,1:49.494,1:47.602,1:46.804
873,20,9,1,3,1:48.240,1:46.791,1:46.905
873,18,1,3,4,1:49.381,1:47.661,1:46.939
873,4,6,5,5,1:49.391,1:47.567,1:47.216
873,154,208,10,8,1:47.688,1:47.529,1:47.788
874,20,9,1,1,1:32.608,1:31.501,1:30.839
874,18,1,3,3,1:33.077,1:31.772,1:31.290
874,155,15,14,4,1:32.042,1:31.886,1:31.700
874,154,208,10,5,1:32.029,1:31.988,1:31.898
874,815,15,15,6,1:32.147,1:32.169,1:32.022
874,4,6,5,7,1:32.459,1:31.833,1:32.114
874,8,208,9,8,1:32.221,1:31.826,1:32.208
874,1,1,4,9,1:33.061,1:32.121,1:32.327
875,20,9,1,2,1:38.208,1:37.767,1:37.316
875,1,1,4,3,1:39.180,1:38.000,1:37.469
875,4,6,5,4,1:39.144,1:37.987,1:37.534
875,8,208,9,5,1:38.887,1:38.227,1:37.625
875,13,6,6,6,1:38.937,1:38.253,1:37.884
875,154,208,10,7,1:38.863,1:38.275,1:37.934
875,807,10,12,8,1:38.981,1:38.428,1:38.266
875,3,131,8,9,1:38.999,1:38.417,1:38.361
876,20,9,1,1,1:26.387,1:25.435,1:25.283
876,1,1,4,3,1:26.516,1:25.816,1:25.544
876,18,1,3,4,1:26.564,1:25.467,1:25.659
876,4,6,5,5,1:26.829,1:25.834,1:25.773
876,13,6,6,6,1:26.939,1:26.111,1:25.857
876,8,208,9,7,1:26.740,1:26.101,1:26.236
876,815,15,15,8,1:27.179,1:26.076,1:26.360
876,813,3,18,9,1:26.048,1:25.983,1:26.713
877,1,1,4,1,1:41.497,1:40.901,1:40.630
877,20,9,1,3,1:42.160,1:41.511,1:41.073
877,813,3,18,4,1:41.981,1:41.907,1:41.226
877,8,208,9,5,1:42.222,1:41.532,1:41.260
877,18,1,3,6,1:42.342,1:41.873,1:41.290
877,4,6,5,7,1:41.939,1:41.514,1:41.582
877,3,131,8,8,1:41.926,1:41.698,1:41.603
877,13,6,6,9,1:41.974,1:41.846,1:41.723
877,154,208,10,10,1:42.046,1:41.620,1:41.778
878,20,9,1,1,1:36.558,1:35.796,1:35.657
878,1,1,4,2,1:37.058,1:36.795,1:35.766
878,154,208,10,4,1:37.486,1:36.906,1:36.587
878,8,208,9,5,1:38.051,1:37.404,1:36.708
878,13,6,6,7,1:37.667,1:36.549,1:36.937
878,807,10,12,8,1:37.756,1:37.066,1:37.141
878,4,6,5,9,1:37.968,1:37.123,1:37.300
878,813,3,18,10,1:37.537,1:37.011,1:37.842
879,1,1,4,1,1:15.075,1:13.398,1:12.458
879,18,1,3,2,1:15.456,1:13.515,1:12.513
879,20,9,1,4,1:15.644,1:13.209,1:12.760
879,13,6,6,5,1:16.263,1:14.048,1:12.987
879,813,3,18,6,1:16.266,1:13.698,1:13.174
879,807,10,12,7,1:15.536,1:13.704,1:13.206
879,4,6,5,8,1:16.097,1:13.856,1:13.253
879,8,208,9,9,1:16.432,1:13.698,1:13.298
879,3,131,8,10,1:15.929,1:13.848,1:13.489
880,20,9,1,1,1:44.657,1:36.745,1:27.407
880,1,131,10,3,1:45.456,1:36.625,1:28.087
880,13,6,4,4,1:44.635,1:36.666,1:28.490
880,4,6,3,5,1:43.850,1:36.691,1:28.493
880,3,131,9,6,1:43.380,1:36.194,1:28.523
880,8,208,7,7,1:45.545,1:37.517,1:28.738
880,154,208,8,8,1:44.284,1:37.641,1:29.013
880,18,1,5,10,1:44.688,1:36.644,1:30.357
881,20,9,1,1,1:37.899,1:37.245,1:49.674
881,13,6,4,2,1:37.712,1:36.874,1:50.587
881,4,6,3,3,1:37.314,1:36.877,1:50.727
881,1,131,10,4,1:37.513,1:36.517,1:51.699
881,3,131,9,6,1:37.239,1:36.190,1:52.519
881,8,208,7,7,1:36.959,1:36.640,1:52.970
881,18,1,5,8,1:37.487,1:37.117,1:53.175
881,16,10,15,9,1:36.809,1:36.834,1:53.439
881,815,1,6,10,1:37.702,1:37.342,1:54.136
882,1,131,10,1,1:35.793,1:35.078,1:34.484
882,8,208,7,2,1:37.046,1:35.659,1:34.761
882,4,6,3,3,1:36.253,1:35.148,1:34.788
882,3,131,9,4,1:35.959,1:35.537,1:34.861
882,13,6,4,5,1:35.972,1:35.403,1:34.933
882,154,208,8,6,1:36.929,1:36.065,1:35.364
882,817,5,19,7,1:36.993,1:36.258,1:35.998
882,18,1,5,8,1:36.667,1:35.784,2:05.673
883,3,131,9,1,1:33.364,1:32.867,1:32.330
883,20,9,1,2,1:33.327,1:32.746,1:32.584
883,4,6,3,3,1:32.878,1:33.316,1:32.667
883,1,131,10,4,1:33.498,1:33.346,1:32.762
883,13,6,4,6,1:33.780,1:33.358,1:33.207
883,16,10,15,8,1:34.048,1:33.378,1:33.246
883,8,208,7,9,1:33.827,1:33.146,1:33.327
884,3,131,9,1,1:21.913,1:21.776,1:20.718
884,1,131,10,2,1:21.728,1:21.001,1:20.972
884,20,9,1,3,1:22.158,1:21.602,1:21.054
884,8,208,7,4,1:22.210,1:21.676,1:21.177
884,4,6,3,5,1:22.264,1:21.646,1:21.218
884,13,6,4,6,1:22.492,1:21.978,1:21.219
884,154,208,8,7,1:22.613,1:21.998,1:21.308
884,815,1,6,9,1:23.116,1:21.790,1:22.069
885,3,131,9,1,1:24.620,1:16.135,1:13.876
885,1,131,10,2,1:23.779,1:16.265,1:13.967
885,20,9,1,3,1:24.243,1:15.988,1:13.980
885,8,208,7,5,1:25.835,1:16.040,1:14.822
885,4,6,3,6,1:23.712,1:16.510,1:14.824
885,815,1,6,7,1:24.682,1:17.748,1:15.138
885,16,10,15,8,1:25.108,1:17.261,1:15.383
885,18,1,5,9,1:23.744,1:17.420,1:15.647
885,818,5,18,10,1:23.699,1:17.623,1:15.703
886,20,9,1,1,1:22.318,1:28.166,1:25.425
886,1,131,10,2,1:23.801,1:27.649,1:25.512
886,822,3,17,3,1:23.446,1:28.419,1:25.897
886,3,131,9,4,1:23.840,1:28.420,1:26.008
886,4,6,3,6,1:23.224,1:28.788,1:26.504
886,818,5,18,7,1:24.159,1:28.527,1:26.543
886,16,10,15,8,1:24.551,1:28.799,1:27.348
886,8,208,7,9,1:24.451,1:28.667,1:27.432
886,817,5,19,10,1:24.770,1:29.359,1:27.946
887,1,131,10,1,1:30.995,1:31.224,1:29.607
887,3,131,9,2,1:31.355,1:31.028,1:30.059
887,20,9,1,3,1:31.559,1:30.990,1:30.211
887,817,5,19,6,1:32.097,1:31.182,1:30.757
887,16,10,15,7,1:32.002,1:31.097,1:30.908
887,154,208,8,8,1:31.466,1:31.530,1:30.955
887,8,208,7,9,1:31.400,1:31.592,1:30.962
887,4,6,3,10,1:32.266,1:31.387,1:30.979
888,1,131,10,1,1:31.131,1:30.152,1:29.398
888,20,9,1,2,1:31.269,1:29.992,1:29.501
888,8,208,7,4,1:30.676,1:29.852,1:29.892
888,154,208,8,5,1:31.242,1:30.005,1:29.959
888,817,5,19,6,1:31.081,1:30.223,1:30.528
888,13,6,4,7,1:30.547,1:29.825,1:31.126
888,4,6,3,8,1:30.709,1:29.962,1:31.209
890,1,131,10,1,1:20.363,1:19.862,1:19.388
890,20,9,1,2,1:20.646,1:19.992,1:19.426
890,154,208,8,3,1:20.447,1:20.101,1:19.595
890,3,131,9,4,1:20.350,1:19.778,1:19.720
890,4,6,3,5,1:20.652,1:20.183,1:19.791
890,8,208,7,6,1:20.867,1:20.243,1:19.851
890,13,6,4,7,1:21.004,1:20.460,1:19.929
890,817,5,19,8,1:21.181,1:20.527,1:20.641
890,815,1,6,9,1:21.612,1:20.545,1:22.398
891,1,131,10,1,2:00.368,1:49.067,2:01.012
891,20,9,1,2,2:01.863,1:48.646,2:01.200
891,3,131,9,4,2:01.099,1:48.552,2:02.251
891,18,1,5,6,2:01.301,1:48.641,2:03.075
891,154,208,8,7,2:02.476,1:48.649,2:03.081
891,8,208,7,8,2:01.151,1:48.296,2:03.390
891,4,6,3,9,2:00.190,1:48.309,2:03.482
891,13,6,4,10,2:01.462,1:49.020,2:04.059
892,20,9,1,1,1:24.319,1:23.977,1:23.755
892,807,15,11,3,1:24.776,1:24.305,1:24.065
892,13,6,4,4,1:24.950,1:24.479,1:24.132
892,4,6,3,5,1:24.661,1:24.227,1:24.142
892,3,131,9,6,1:24.527,1:24.393,1:24.192
892,817,5,19,7,1:24.655,1:24.290,1:24.209
892,815,1,6,8,1:24.635,1:24.592,1:24.502
892,18,1,5,9,1:24.739,1:24.563,1:24.515
892,818,5,18,10,1:24.630,1:24.575,1:28.050
893,20,9,1,1,1:45.376,1:42.905,1:42.841
893,3,131,9,2,1:45.208,1:43.892,1:42.932
893,154,208,8,3,1:45.851,1:43.957,1:43.058
893,1,131,10,5,1:44.196,1:43.920,1:43.254
893,13,6,4,6,1:45.658,1:44.376,1:43.890
893,4,6,3,7,1:45.115,1:44.153,1:43.938
893,18,1,5,8,1:45.009,1:44.497,1:44.282
893,817,5,19,9,1:45.379,1:44.407,1:44.439
894,20,9,1,1,1:38.683,1:37.569,1:37.202
894,1,131,10,2,1:38.574,1:37.824,1:37.420
894,154,208,8,4,1:39.065,1:38.076,1:37.531
894,3,131,9,5,1:38.418,1:38.031,1:37.679
894,4,6,3,6,1:38.520,1:37.978,1:38.038
894,13,6,4,7,1:38.884,1:38.295,1:38.223
894,807,15,11,8,1:38.427,1:37.913,1:38.237
894,821,15,12,9,1:38.725,1:38.327,1:38.405
894,8,208,7,10,1:38.341,1:38.181,1:38.822
895,20,9,1,2,1:32.397,1:31.290,1:31.089
895,1,131,10,3,1:32.340,1:31.636,1:31.253
895,154,208,8,4,1:31.824,1:31.565,1:31.365
895,13,6,4,5,1:31.994,1:31.668,1:31.378
895,3,131,9,6,1:32.244,1:31.764,1:31.397
895,807,15,11,7,1:32.465,1:31.848,1:31.644
895,4,6,3,8,1:32.371,1:31.828,1:31.665
895,8,208,7,9,1:32.377,1:31.662,1:31.684
895,18,1,5,10,1:32.606,1:31.838,1:31.827
896,20,9,1,1,1:25.943,1:24.568,1:24.119
896,3,131,9,2,1:25.833,1:25.304,1:24.871
896,1,131,10,3,1:25.802,1:25.259,1:24.941
896,13,6,4,5,1:25.793,1:25.389,1:25.201
896,8,208,7,6,1:25.819,1:25.191,1:25.248
896,807,15,11,7,1:25.883,1:25.339,1:25.334
896,4,6,3,8,1:25.934,1:24.885,1:25.826
896,815,1,6,9,1:26.107,1:25.365,1:26.153
896,18,1,5,10,1:25.574,1:25.458,1:26.487
897,20,9,1,2,1:41.683,1:40.781,1:40.075
897,3,131,9,3,1:41.420,1:40.473,1:40.419
897,1,131,10,4,1:40.693,1:40.477,1:40.501
897,8,208,7,5,1:41.276,1:40.971,1:40.542
897,807,15,11,6,1:41.631,1:40.931,1:40.576
897,154,208,8,7,1:41.447,1:40.948,1:40.997
897,13,6,4,8,1:41.254,1:40.989,1:41.015
897,815,1,6,9,1:41.687,1:40.812,1:41.068
897,817,5,19,10,1:41.884,1:40.852,1:41.111
898,20,9,1,1,1:38.516,1:37.065,1:36.338
898,154,208,8,3,1:38.676,1:37.523,1:37.155
898,807,15,11,4,1:38.339,1:37.828,1:37.296
898,1,131,10,5,1:37.959,1:37.854,1:37.345
898,4,6,3,6,1:38.929,1:37.368,1:37.376
898,815,1,6,7,1:38.367,1:38.040,1:37.452
898,822,3,17,9,1:37.821,1:37.439,1:37.836
898,821,15,12,10,1:38.082,1:38.031,1:38.034
899,20,9,1,1,1:25.381,1:26.420,1:26.479
899,3,131,9,2,1:25.556,1:26.626,1:27.102
899,4,6,3,3,1:26.656,1:26.590,1:27.539
899,1,131,10,5,1:25.342,1:26.698,1:27.677
899,154,208,8,6,1:26.453,1:26.161,1:27.737
899,817,5,19,7,1:27.209,1:27.078,1:28.052
899,818,5,18,8,1:27.124,1:27.363,1:28.081
899,13,6,4,9,1:26.817,1:27.049,1:28.109
899,807,15,11,10,1:26.071,1:27.441,1:29.582
900,1,131,44,1,1:31.699,1:42.890,1:44.231
900,817,9,3,2,1:30.775,1:42.295,1:44.548
900,3,131,6,3,1:32.564,1:42.264,1:44.595
900,825,1,20,4,1:30.949,1:43.247,1:45.745
900,4,6,14,5,1:31.388,1:42.805,1:45.819
900,818,5,25,6,1:33.488,1:43.849,1:45.864
900,807,10,27,7,1:33.893,1:43.658,1:46.030
900,826,5,26,8,1:33.777,1:44.331,1:47.368
900,13,3,19,9,1:31.228,1:44.242,1:48.079
900,822,3,77,10,1:31.601,1:43.852,1:48.147
901,1,131,44,1,1:57.202,1:59.041,1:59.431
901,20,9,1,2,1:57.654,1:59.399,1:59.486
901,3,131,6,3,1:57.183,1:59.445,2:00.050
901,4,6,14,4,1:58.889,2:01.356,2:00.175
901,817,9,3,5,1:58.913,2:00.147,2:00.541
901,8,6,7,6,1:59.257,2:01.532,2:01.218
901,807,10,27,7,1:58.883,2:00.839,2:01.712
901,825,1,20,8,2:00.356,2:02.094,2:02.213
901,818,5,25,9,2:01.689,2:02.096,2:03.078
901,18,1,22,10,2:00.889,2:01.810,2:04.053
902,3,131,6,1,1:35.439,1:33.708,1:33.185
902,1,131,44,2,1:35.323,1:33.872,1:33.464
902,817,9,3,3,1:36.220,1:34.592,1:34.051
902,822,3,77,4,1:34.934,1:34.842,1:34.247
902,815,10,11,5,1:34.998,1:34.747,1:34.346
902,8,6,7,6,1:35.234,1:34.925,1:34.368
902,18,1,22,7,1:35.699,1:34.714,1:34.387
902,13,3,19,8,1:35.085,1:34.842,1:34.511
902,825,1,20,9,1:35.288,1:34.904,1:34.712
902,4,6,14,10,1:35.251,1:34.723,1:34.992
903,1,131,44,1,1:55.516,1:54.029,1:53.860
903,817,9,3,2,1:56.641,1:55.302,1:54.455
903,20,9,1,3,1:55.926,1:54.499,1:54.960
903,3,131,6,4,1:56.058,1:55.294,1:55.143
903,4,6,14,5,1:56.961,1:55.765,1:55.637
903,13,3,19,6,1:56.850,1:56.757,1:56.147
903,822,3,77,7,1:56.501,1:56.253,1:56.282
903,807,10,27,8,1:55.913,1:56.847,1:56.366
903,818,5,25,9,1:57.477,1:56.584,1:56.773
903,154,208,8,10,1:58.411,1:56.407,1:57.079
904,1,131,44,1,1:27.238,1:26.210,1:25.232
904,3,131,6,2,1:26.764,1:26.088,1:25.400
904,817,9,3,3,1:28.053,1:26.613,1:26.285
904,822,3,77,4,1:28.198,1:27.563,1:26.632
904,154,208,8,5,1:28.472,1:27.258,1:26.960
904,8,6,7,6,1:28.308,1:27.335,1:27.104
904,4,6,14,7,1:28.329,1:27.602,1:27.140
904,18,1,22,8,1:28.279,1:27.570,1:27.335
904,13,3,19,9,1:28.061,1:27.016,1:27.402
905,3,131,6,1,1:17.678,1:16.465,1:15.989
905,1,131,44,2,1:17.823,1:16.354,1:16.048
905,817,9,3,3,1:17.900,1:17.233,1:16.384
905,20,9,1,4,1:18.383,1:17.074,1:16.547
905,4,6,14,5,1:17.853,1:17.200,1:16.686
905,8,6,7,6,1:17.902,1:17.398,1:17.389
905,818,5,25,7,1:17.557,1:17.657,1:17.540
905,825,1,20,8,1:17.978,1:17.609,1:17.555
905,826,5,26,9,1:18.616,1:17.594,1:18.090
905,815,10,11,10,1:18.108,1:17.755,1:18.327
906,3,131,6,1,1:16.471,1:15.289,1:14.874
906,1,131,44,2,1:15.750,1:15.054,1:14.953
906,20,9,1,3,1:17.470,1:16.109,1:15.548
906,822,3,77,4,1:16.772,1:15.806,1:15.550
906,13,3,19,5,1:16.666,1:15.773,1:15.578
906,817,9,3,6,1:17.113,1:15.897,1:15.589
906,4,6,14,7,1:17.010,1:16.131,1:15.814
906,818,5,25,8,1:17.178,1:16.255,1:16.162
906,18,1,22,9,1:16.631,1:16.214,1:16.182
906,8,6,7,10,1:17.013,1:16.245,1:16.214
907,13,3,19,1,1:10.292,1:09.239,1:08.759
907,822,3,77,2,1:10.356,1:09.096,1:08.846
907,3,131,6,3,1:09.695,1:08.974,1:08.944
907,4,6,14,4,1:10.405,1:09.479,1:09.285
907,817,9,3,5,1:10.395,1:09.638,1:09.466
907,825,1,20,6,1:10.081,1:09.473,1:09.515
907,826,5,26,7,1:09.678,1:09.490,1:09.619
907,8,6,7,8,1:10.285,1:09.657,1:10.795
908,3,131,6,1,1:40.380,1:35.179,1:35.766
908,20,9,1,2,1:45.086,1:36.410,1:37.386
908,18,1,22,3,1:44.425,1:36.579,1:38.200
908,807,10,27,4,1:41.271,1:37.112,1:38.329
908,825,1,20,5,1:42.507,1:37.370,1:38.417
908,1,131,44,6,1:41.058,1:34.870,1:39.232
908,815,10,11,7,1:42.146,1:37.350,1:40.457
908,817,9,3,8,1:44.710,1:38.166,1:40.606
908,826,5,26,9,1:41.032,1:36.813,1:40.707
908,818,5,25,10,1:43.040,1:37.800,1:40.855
909,3,131,6,1,1:17.631,1:17.109,1:16.540
909,822,3,77,2,1:18.215,1:17.353,1:16.759
909,13,3,19,3,1:18.381,1:17.370,1:17.078
909,825,1,20,4,1:18.260,1:17.788,1:17.214
909,817,9,3,5,1:18.117,1:17.855,1:17.273
909,20,9,1,6,1:18.194,1:17.646,1:17.577
909,4,6,14,7,1:18.389,1:17.866,1:17.649
909,826,5,26,8,1:18.530,1:18.103,1:17.965
909,807,10,27,9,1:18.927,1:18.017,1:18.014
909,815,10,11,10,1:18.916,1:18.161,1:18.035
910,3,131,6,1,1:25.227,1:23.310,1:22.715
910,20,9,1,2,1:25.662,1:23.606,1:23.201
910,822,3,77,3,1:25.690,1:23.776,1:23.354
910,817,9,3,4,1:25.495,1:23.676,1:23.391
910,4,6,14,5,1:26.087,1:24.249,1:23.909
910,13,3,19,6,1:26.592,1:24.030,1:24.223
910,18,1,22,7,1:26.612,1:24.502,1:24.294
910,818,5,25,8,1:24.941,1:24.637,1:24.720
910,807,10,27,9,1:26.149,1:24.647,1:24.775
911,3,131,6,1,2:07.130,2:06.723,2:05.591
911,1,131,44,2,2:07.280,2:06.609,2:05.819
911,20,9,1,3,2:10.105,2:08.868,2:07.717
911,4,6,14,4,2:10.197,2:08.450,2:07.786
911,817,9,3,5,2:10.089,2:08.989,2:07.911
911,822,3,77,6,2:09.250,2:08.451,2:08.049
911,825,1,20,7,2:11.081,2:08.901,2:08.679
911,8,6,7,8,2:09.885,2:08.646,2:08.780
911,13,3,19,9,2:08.403,2:08.833,2:09.178
911,18,1,22,10,2:10.529,2:09.272,2:09.776
912,1,131,44,1,1:25.363,1:24.560,1:24.109
912,3,131,6,2,1:25.493,1:24.600,1:24.383
912,822,3,77,3,1:26.012,1:24.858,1:24.697
912,13,3,19,4,1:25.528,1:25.046,1:24.865
912,825,1,20,5,1:26.337,1:25.973,1:25.314
912,18,1,22,6,1:26.328,1:25.630,1:25.379
912,4,6,14,7,1:26.514,1:25.525,1:25.430
912,20,9,1,8,1:26.631,1:25.769,1:25.436
912,817,9,3,9,1:26.721,1:25.946,1:25.709
912,815,10,11,10,1:26.569,1:25.863,1:25.944
913,1,131,44,1,1:46.921,1:46.287,1:45.681
913,3,131,6,2,1:47.244,1:45.825,1:45.688
913,817,9,3,3,1:47.488,1:46.493,1:45.854
913,20,9,1,4,1:47.476,1:46.586,1:45.902
913,4,6,14,5,1:46.889,1:46.328,1:45.907
913,13,3,19,6,1:47.615,1:46.472,1:46.000
913,8,6,7,7,1:46.685,1:46.359,1:46.170
913,822,3,77,8,1:47.196,1:46.622,1:46.187
913,825,1,20,9,1:47.976,1:46.700,1:46.250
913,826,5,26,10,1:47.656,1:46.926,1:47.362
914,3,131,6,1,1:33.671,1:32.950,1:32.506
914,1,131,44,2,1:33.611,1:32.982,1:32.703
914,822,3,77,3,1:34.301,1:33.443,1:33.128
914,13,3,19,4,1:34.483,1:33.551,1:33.527
914,4,6,14,5,1:34.497,1:33.675,1:33.740
914,817,9,3,6,1:35.593,1:34.466,1:34.075
914,825,1,20,7,1:34.930,1:34.229,1:34.242
914,18,1,22,8,1:35.150,1:34.648,1:34.317
914,20,9,1,9,1:35.517,1:34.784,1:34.432
914,8,6,7,10,1:34.984,1:34.771,1:34.548
915,1,131,44,1,1:38.759,1:38.338,1:38.513
915,3,131,6,2,1:39.076,1:38.606,1:38.713
915,822,3,77,3,1:39.125,1:38.971,1:38.920
915,18,1,22,4,1:39.560,1:39.381,1:39.121
915,826,5,26,5,1:40.074,1:39.296,1:39.277
915,825,1,20,6,1:39.735,1:39.022,1:39.629
915,817,9,3,7,1:40.519,1:39.666,1:39.635
915,4,6,14,8,1:40.255,1:39.786,1:39.709
915,8,6,7,9,1:40.098,1:39.838,1:39.771
915,818,5,25,10,1:40.354,1:39.929,1:40.020
916,3,131,6,1,1:38.303,1:36.290,1:36.067
916,1,131,44,2,1:37.196,1:37.287,1:36.443
916,822,3,77,3,1:38.249,1:37.499,1:36.906
916,13,3,19,4,1:37.877,1:37.347,1:37.205
916,817,9,3,5,1:38.814,1:37.873,1:37.244
916,4,6,14,6,1:38.349,1:38.010,1:37.610
916,18,1,22,7,1:38.574,1:38.024,1:37.655
916,825,1,20,8,1:38.557,1:38.047,1:37.706
916,8,6,7,9,1:38.669,1:38.263,1:37.804
916,16,15,99,10,1:38.855,1:38.378,1:38.810
917,3,131,6,1,1:10.347,1:10.303,1:10.023
917,1,131,44,2,1:10.457,1:10.712,1:10.056
917,13,3,19,3,1:10.602,1:10.343,1:10.247
917,822,3,77,4,1:10.832,1:10.421,1:10.305
917,18,1,22,5,1:11.097,1:11.127,1:10.930
917,20,9,1,6,1:11.880,1:11.129,1:10.938
917,825,1,20,7,1:11.134,1:11.211,1:10.969
917,4,6,14,8,1:11.558,1:11.215,1:10.977
917,817,9,3,9,1:11.593,1:11.208,1:11.075
917,8,6,7,10,1:11.193,1:11.188,1:11.099
918,4,6,14,8,1:42.467,1:41.940,1:42.866
918,8,6,7,7,1:42.439,1:42.168,1:42.236
918,18,1,22,6,1:42.137,1:41.875,1:41.964
918,826,5,26,5,1:42.302,1:42.082,1:41.908
918,13,3,19,4,1:41.475,1:41.144,1:41.119
918,822,3,77,3,1:42.346,1:41.376,1:41.025
918,1,131,44,2,1:41.207,1:40.920,1:40.866
918,3,131,6,1,1:41.308,1:41.459,1:40.480
